codi_municipi	nom_municipi	codi_provincia	nom_provincia
1701	Torre de Peñafiel	47	Valladolid
1718	Torrelobatón	47	Valladolid
1723	Torrescárcela	47	Valladolid
1739	Traspinedo	47	Valladolid
1744	Trigueros del Valle	47	Valladolid
1757	Tudela de Duero	47	Valladolid
1760	Unión de Campos, La	47	Valladolid
1776	Urones de Castroponce	47	Valladolid
1782	Urueña	47	Valladolid
1795	Valbuena de Duero	47	Valladolid
1809	Valdearcos de la Vega	47	Valladolid
1816	Valdenebro de los Valles	47	Valladolid
1821	Valdestillas	47	Valladolid
1837	Valdunquillo	47	Valladolid
1842	Valoria la Buena	47	Valladolid
1855	Valverde de Campos	47	Valladolid
1868	Valladolid	47	Valladolid
1874	Vega de Ruiponce	47	Valladolid
1880	Vega de Valdetronco	47	Valladolid
1893	Velascálvaro	47	Valladolid
1907	Velilla	47	Valladolid
1914	Velliza	47	Valladolid
1929	Ventosa de la Cuesta	47	Valladolid
1935	Viana de Cega	47	Valladolid
1940	Viloria	47	Valladolid
1953	Villabáñez	47	Valladolid
1966	Villabaruz de Campos	47	Valladolid
1972	Villabrágima	47	Valladolid
1988	Villacarralón	47	Valladolid
1991	Villacid de Campos	47	Valladolid
2005	Villaco	47	Valladolid
2033	Villafrades de Campos	47	Valladolid
2048	Villafranca de Duero	47	Valladolid
2051	Villafrechós	47	Valladolid
2064	Villafuerte	47	Valladolid
2070	Villagarcía de Campos	47	Valladolid
2086	Villagómez la Nueva	47	Valladolid
2099	Villalán de Campos	47	Valladolid
2103	Villalar de los Comuneros	47	Valladolid
2110	Villalba de la Loma	47	Valladolid
2125	Villalba de los Alcores	47	Valladolid
2131	Villalbarba	47	Valladolid
2146	Villalón de Campos	47	Valladolid
2159	Villamuriel de Campos	47	Valladolid
2162	Villán de Tordesillas	47	Valladolid
2178	Villanubla	47	Valladolid
2184	Villanueva de Duero	47	Valladolid
2197	Villanueva de la Condesa	47	Valladolid
2201	Villanueva de los Caballeros	47	Valladolid
2218	Villanueva de los Infantes	47	Valladolid
2223	Villanueva de San Mancio	47	Valladolid
2239	Villardefrades	47	Valladolid
2244	Villarmentero de Esgueva	47	Valladolid
2257	Villasexmir	47	Valladolid
2260	Villavaquerín	47	Valladolid
2276	Villavellid	47	Valladolid
2282	Villaverde de Medina	47	Valladolid
2295	Villavicencio de los Caballeros	47	Valladolid
2309	Wamba	47	Valladolid
2316	Zaratán	47	Valladolid
2321	Zarza, La	47	Valladolid
10	Abadiño	48	Biscaia
25	Abanto y Ciérvana-Abanto Zierbena	48	Biscaia
31	Amorebieta-Etxano	48	Biscaia
46	Amoroto	48	Biscaia
59	Arakaldo	48	Biscaia
62	Arantzazu	48	Biscaia
78	Munitibar-Arbatzegi Gerrikaitz	48	Biscaia
84	Artzentales	48	Biscaia
97	Arrankudiaga	48	Biscaia
101	Arrieta	48	Biscaia
118	Arrigorriaga	48	Biscaia
123	Bakio	48	Biscaia
139	Barakaldo	48	Biscaia
144	Barrika	48	Biscaia
157	Basauri	48	Biscaia
160	Berango	48	Biscaia
176	Bermeo	48	Biscaia
182	Berriatua	48	Biscaia
195	Berriz	48	Biscaia
209	Bilbao	48	Biscaia
216	Busturia	48	Biscaia
221	Karrantza Harana/Valle de Carranza	48	Biscaia
237	Artea	48	Biscaia
242	Zeanuri	48	Biscaia
255	Zeberio	48	Biscaia
268	Dima	48	Biscaia
274	Durango	48	Biscaia
280	Ea	48	Biscaia
293	Etxebarri	48	Biscaia
307	Etxebarria	48	Biscaia
314	Elantxobe	48	Biscaia
329	Elorrio	48	Biscaia
335	Ereño	48	Biscaia
340	Ermua	48	Biscaia
353	Fruiz	48	Biscaia
366	Galdakao	48	Biscaia
372	Galdames	48	Biscaia
388	Gamiz-Fika	48	Biscaia
391	Garai	48	Biscaia
405	Gatika	48	Biscaia
412	Gautegiz Arteaga	48	Biscaia
427	Gordexola	48	Biscaia
433	Gorliz	48	Biscaia
448	Getxo	48	Biscaia
451	Güeñes	48	Biscaia
464	Gernika-Lumo	48	Biscaia
470	Gizaburuaga	48	Biscaia
486	Ibarrangelu	48	Biscaia
499	Ispaster	48	Biscaia
502	Izurtza	48	Biscaia
519	Lanestosa	48	Biscaia
524	Larrabetzu	48	Biscaia
530	Laukiz	48	Biscaia
545	Leioa	48	Biscaia
558	Lemoa	48	Biscaia
561	Lemoiz	48	Biscaia
577	Lekeitio	48	Biscaia
583	Mallabia	48	Biscaia
596	Mañaria	48	Biscaia
600	Markina-Xemein	48	Biscaia
617	Maruri-Jatabe	48	Biscaia
622	Mendata	48	Biscaia
638	Mendexa	48	Biscaia
643	Meñaka	48	Biscaia
656	Ugao-Miraballes	48	Biscaia
669	Morga	48	Biscaia
675	Muxika	48	Biscaia
681	Mundaka	48	Biscaia
694	Mungia	48	Biscaia
708	Aulesti	48	Biscaia
715	Muskiz	48	Biscaia
720	Otxandio	48	Biscaia
736	Ondarroa	48	Biscaia
741	Urduña/Orduña	48	Biscaia
754	Orozko	48	Biscaia
767	Sukarrieta	48	Biscaia
773	Plentzia	48	Biscaia
789	Portugalete	48	Biscaia
792	Errigoiti	48	Biscaia
806	Valle de Trápaga-Trapagaran	48	Biscaia
813	Lezama	48	Biscaia
828	Santurtzi	48	Biscaia
834	Ortuella	48	Biscaia
849	Sestao	48	Biscaia
852	Sopela	48	Biscaia
865	Sopuerta	48	Biscaia
871	Trucios-Turtzioz	48	Biscaia
887	Ubide	48	Biscaia
890	Urduliz	48	Biscaia
904	Balmaseda	48	Biscaia
911	Atxondo	48	Biscaia
926	Bedia	48	Biscaia
932	Areatza	48	Biscaia
947	Igorre	48	Biscaia
950	Zaldibar	48	Biscaia
963	Zalla	48	Biscaia
979	Zaratamo	48	Biscaia
9011	Derio	48	Biscaia
9026	Erandio	48	Biscaia
9032	Loiu	48	Biscaia
9047	Sondika	48	Biscaia
9050	Zamudio	48	Biscaia
9063	Forua	48	Biscaia
9079	Kortezubi	48	Biscaia
9085	Murueta	48	Biscaia
9098	Nabarniz	48	Biscaia
9102	Iurreta	48	Biscaia
9119	Ajangiz	48	Biscaia
9124	Alonsotegi	48	Biscaia
9130	Zierbena	48	Biscaia
9145	Arratzu	48	Biscaia
9158	Ziortza-Bolibar	48	Biscaia
28	Abezames	49	Zamora
34	Alcañices	49	Zamora
49	Alcubilla de Nogales	49	Zamora
52	Alfaraz de Sayago	49	Zamora
65	Algodre	49	Zamora
71	Almaraz de Duero	49	Zamora
87	Almeida de Sayago	49	Zamora
90	Andavías	49	Zamora
104	Arcenillas	49	Zamora
111	Arcos de la Polvorosa	49	Zamora
126	Argañín	49	Zamora
132	Argujillo	49	Zamora
147	Arquillinos	49	Zamora
150	Arrabalde	49	Zamora
163	Aspariegos	49	Zamora
179	Asturianos	49	Zamora
185	Ayoó de Vidriales	49	Zamora
198	Barcial del Barco	49	Zamora
202	Belver de los Montes	49	Zamora
219	Benavente	49	Zamora
224	Benegiles	49	Zamora
230	Bermillo de Sayago	49	Zamora
245	Bóveda de Toro, La	49	Zamora
258	Bretó	49	Zamora
261	Bretocino	49	Zamora
277	Brime de Sog	49	Zamora
283	Brime de Urz	49	Zamora
296	Burganes de Valverde	49	Zamora
300	Bustillo del Oro	49	Zamora
317	Cabañas de Sayago	49	Zamora
322	Calzadilla de Tera	49	Zamora
338	Camarzana de Tera	49	Zamora
343	Cañizal	49	Zamora
356	Cañizo	49	Zamora
369	Carbajales de Alba	49	Zamora
375	Carbellino	49	Zamora
381	Casaseca de Campeán	49	Zamora
394	Casaseca de las Chanas	49	Zamora
408	Castrillo de la Guareña	49	Zamora
415	Castrogonzalo	49	Zamora
420	Castronuevo	49	Zamora
436	Castroverde de Campos	49	Zamora
441	Cazurra	49	Zamora
467	Cerecinos de Campos	49	Zamora
473	Cerecinos del Carrizal	49	Zamora
489	Cernadilla	49	Zamora
505	Cobreros	49	Zamora
527	Coomonte	49	Zamora
533	Coreses	49	Zamora
548	Corrales del Vino	49	Zamora
551	Cotanes del Monte	49	Zamora
564	Cubillos	49	Zamora
570	Cubo de Benavente	49	Zamora
586	Cubo de Tierra del Vino, El	49	Zamora
599	Cuelgamures	49	Zamora
610	Entrala	49	Zamora
625	Espadañedo	49	Zamora
631	Faramontanos de Tábara	49	Zamora
646	Fariza	49	Zamora
659	Fermoselle	49	Zamora
662	Ferreras de Abajo	49	Zamora
678	Ferreras de Arriba	49	Zamora
684	Ferreruela	49	Zamora
697	Figueruela de Arriba	49	Zamora
718	Fonfría	49	Zamora
757	Fresno de la Polvorosa	49	Zamora
760	Fresno de la Ribera	49	Zamora
776	Fresno de Sayago	49	Zamora
782	Friera de Valverde	49	Zamora
795	Fuente Encalada	49	Zamora
809	Fuentelapeña	49	Zamora
816	Fuentesaúco	49	Zamora
821	Fuentes de Ropel	49	Zamora
837	Fuentesecas	49	Zamora
842	Fuentespreadas	49	Zamora
855	Galende	49	Zamora
868	Gallegos del Pan	49	Zamora
874	Gallegos del Río	49	Zamora
880	Gamones	49	Zamora
907	Gema	49	Zamora
914	Granja de Moreruela	49	Zamora
929	Granucillo	49	Zamora
935	Guarrate	49	Zamora
940	Hermisende	49	Zamora
953	Hiniesta, La	49	Zamora
966	Jambrina	49	Zamora
972	Justel	49	Zamora
988	Losacino	49	Zamora
991	Losacio	49	Zamora
1005	Lubián	49	Zamora
1012	Luelmo	49	Zamora
1027	Maderal, El	49	Zamora
1033	Madridanos	49	Zamora
1048	Mahide	49	Zamora
1051	Maire de Castroponce	49	Zamora
1070	Malva	49	Zamora
1086	Manganeses de la Lampreana	49	Zamora
1099	Manganeses de la Polvorosa	49	Zamora
1103	Manzanal de Arriba	49	Zamora
1110	Manzanal del Barco	49	Zamora
1125	Manzanal de los Infantes	49	Zamora
1131	Matilla de Arzón	49	Zamora
1146	Matilla la Seca	49	Zamora
1159	Mayalde	49	Zamora
1162	Melgar de Tera	49	Zamora
1178	Micereces de Tera	49	Zamora
1184	Milles de la Polvorosa	49	Zamora
1197	Molacillos	49	Zamora
1201	Molezuelas de la Carballeda	49	Zamora
1218	Mombuey	49	Zamora
1223	Monfarracinos	49	Zamora
1239	Montamarta	49	Zamora
1244	Moral de Sayago	49	Zamora
1257	Moraleja del Vino	49	Zamora
1260	Moraleja de Sayago	49	Zamora
1276	Morales del Vino	49	Zamora
1282	Morales de Rey	49	Zamora
1295	Morales de Toro	49	Zamora
1309	Morales de Valverde	49	Zamora
1316	Moralina	49	Zamora
1321	Moreruela de los Infanzones	49	Zamora
1337	Moreruela de Tábara	49	Zamora
1342	Muelas de los Caballeros	49	Zamora
1355	Muelas del Pan	49	Zamora
1368	Muga de Sayago	49	Zamora
1374	Navianos de Valverde	49	Zamora
1380	Olmillos de Castro	49	Zamora
1393	Otero de Bodas	49	Zamora
1414	Pajares de la Lampreana	49	Zamora
1429	Palacios del Pan	49	Zamora
1435	Palacios de Sanabria	49	Zamora
1453	Pedralba de la Pradería	49	Zamora
1466	Pego, El	49	Zamora
1472	Peleagonzalo	49	Zamora
1488	Peleas de Abajo	49	Zamora
1491	Peñausende	49	Zamora
1504	Peque	49	Zamora
1511	Perdigón, El	49	Zamora
1526	Pereruela	49	Zamora
1532	Perilla de Castro	49	Zamora
1547	Pías	49	Zamora
1550	Piedrahita de Castro	49	Zamora
1563	Pinilla de Toro	49	Zamora
1579	Pino del Oro	49	Zamora
1585	Piñero, El	49	Zamora
1598	Pobladura del Valle	49	Zamora
1602	Pobladura de Valderaduey	49	Zamora
1624	Porto	49	Zamora
1630	Pozoantiguo	49	Zamora
1645	Pozuelo de Tábara	49	Zamora
1658	Prado	49	Zamora
1661	Puebla de Sanabria	49	Zamora
1677	Pueblica de Valverde	49	Zamora
1683	Quintanilla del Monte	49	Zamora
1696	Quintanilla del Olmo	49	Zamora
1700	Quintanilla de Urz	49	Zamora
1717	Quiruelas de Vidriales	49	Zamora
1722	Rabanales	49	Zamora
1738	Rábano de Aliste	49	Zamora
1743	Requejo	49	Zamora
1756	Revellinos	49	Zamora
1769	Riofrío de Aliste	49	Zamora
1775	Rionegro del Puente	49	Zamora
1781	Roales	49	Zamora
1794	Robleda-Cervantes	49	Zamora
1808	Roelos de Sayago	49	Zamora
1815	Rosinos de la Requejada	49	Zamora
1836	Salce	49	Zamora
1841	Samir de los Caños	49	Zamora
1854	San Agustín del Pozo	49	Zamora
1867	San Cebrián de Castro	49	Zamora
1873	San Cristóbal de Entreviñas	49	Zamora
1889	San Esteban del Molar	49	Zamora
1892	San Justo	49	Zamora
1906	San Martín de Valderaduey	49	Zamora
1913	San Miguel de la Ribera	49	Zamora
1928	San Miguel del Valle	49	Zamora
1934	San Pedro de Ceque	49	Zamora
1949	San Pedro de la Nave-Almendra	49	Zamora
1971	Santa Clara de Avedillo	49	Zamora
1990	Santa Colomba de las Monjas	49	Zamora
2004	Santa Cristina de la Polvorosa	49	Zamora
2011	Santa Croya de Tera	49	Zamora
2026	Santa Eufemia del Barco	49	Zamora
2032	Santa María de la Vega	49	Zamora
2047	Santa María de Valverde	49	Zamora
2050	Santibáñez de Tera	49	Zamora
2063	Santibáñez de Vidriales	49	Zamora
2079	Santovenia	49	Zamora
2085	San Vicente de la Cabeza	49	Zamora
2098	San Vitero	49	Zamora
2102	Sanzoles	49	Zamora
2145	Tábara	49	Zamora
2161	Tapioles	49	Zamora
2196	Toro	49	Zamora
2200	Torre del Valle, La	49	Zamora
2217	Torregamones	49	Zamora
2222	Torres del Carrizal	49	Zamora
2238	Trabazos	49	Zamora
2243	Trefacio	49	Zamora
2256	Uña de Quintana	49	Zamora
2269	Vadillo de la Guareña	49	Zamora
2275	Valcabado	49	Zamora
2281	Valdefinjas	49	Zamora
2294	Valdescorriel	49	Zamora
2308	Vallesa de la Guareña	49	Zamora
2315	Vega de Tera	49	Zamora
2320	Vega de Villalobos	49	Zamora
2336	Vegalatrave	49	Zamora
2341	Venialbo	49	Zamora
2354	Vezdemarbán	49	Zamora
2367	Vidayanes	49	Zamora
2373	Videmala	49	Zamora
2389	Villabrázaro	49	Zamora
2392	Villabuena del Puente	49	Zamora
2406	Villadepera	49	Zamora
2413	Villaescusa	49	Zamora
2428	Villafáfila	49	Zamora
2434	Villaferrueña	49	Zamora
2449	Villageriz	49	Zamora
2452	Villalazán	49	Zamora
2465	Villalba de la Lampreana	49	Zamora
2471	Villalcampo	49	Zamora
2487	Villalobos	49	Zamora
2490	Villalonso	49	Zamora
2503	Villalpando	49	Zamora
2510	Villalube	49	Zamora
2525	Villamayor de Campos	49	Zamora
2559	Villamor de los Escuderos	49	Zamora
2562	Villanázar	49	Zamora
2578	Villanueva de Azoague	49	Zamora
2584	Villanueva de Campeán	49	Zamora
2597	Villanueva de las Peras	49	Zamora
2601	Villanueva del Campo	49	Zamora
2618	Villaralbo	49	Zamora
2623	Villardeciervos	49	Zamora
2639	Villar de Fallaves	49	Zamora
2644	Villar del Buey	49	Zamora
2657	Villardiegua de la Ribera	49	Zamora
2660	Villárdiga	49	Zamora
2676	Villardondiego	49	Zamora
2682	Villarrín de Campos	49	Zamora
2695	Villaseco del Pan	49	Zamora
2709	Villavendimio	49	Zamora
2716	Villaveza del Agua	49	Zamora
2721	Villaveza de Valverde	49	Zamora
2737	Viñas	49	Zamora
2755	Zamora	49	Zamora
16	Abanto	50	Saragossa
21	Acered	50	Saragossa
37	Agón	50	Saragossa
42	Aguarón	50	Saragossa
55	Aguilón	50	Saragossa
68	Ainzón	50	Saragossa
74	Aladrén	50	Saragossa
80	Alagón	50	Saragossa
93	Alarba	50	Saragossa
107	Alberite de San Juan	50	Saragossa
114	Albeta	50	Saragossa
129	Alborge	50	Saragossa
135	Alcalá de Ebro	50	Saragossa
140	Alcalá de Moncayo	50	Saragossa
153	Alconchel de Ariza	50	Saragossa
166	Aldehuela de Liestos	50	Saragossa
172	Alfajarín	50	Saragossa
188	Alfamén	50	Saragossa
191	Alforque	50	Saragossa
205	Alhama de Aragón	50	Saragossa
212	Almochuel	50	Saragossa
227	Almolda, La	50	Saragossa
233	Almonacid de la Cuba	50	Saragossa
248	Almonacid de la Sierra	50	Saragossa
251	Almunia de Doña Godina, La	50	Saragossa
264	Alpartir	50	Saragossa
270	Ambel	50	Saragossa
286	Anento	50	Saragossa
299	Aniñón	50	Saragossa
303	Añón de Moncayo	50	Saragossa
310	Aranda de Moncayo	50	Saragossa
325	Arándiga	50	Saragossa
331	Ardisa	50	Saragossa
346	Ariza	50	Saragossa
359	Artieda	50	Saragossa
362	Asín	50	Saragossa
378	Atea	50	Saragossa
384	Ateca	50	Saragossa
397	Azuara	50	Saragossa
401	Badules	50	Saragossa
418	Bagüés	50	Saragossa
423	Balconchán	50	Saragossa
439	Bárboles	50	Saragossa
444	Bardallur	50	Saragossa
457	Belchite	50	Saragossa
460	Belmonte de Gracián	50	Saragossa
476	Berdejo	50	Saragossa
482	Berrueco	50	Saragossa
508	Bijuesca	50	Saragossa
515	Biota	50	Saragossa
520	Bisimbre	50	Saragossa
536	Boquiñeni	50	Saragossa
541	Bordalba	50	Saragossa
554	Borja	50	Saragossa
567	Botorrita	50	Saragossa
573	Brea de Aragón	50	Saragossa
589	Bubierca	50	Saragossa
592	Bujaraloz	50	Saragossa
606	Bulbuente	50	Saragossa
613	Bureta	50	Saragossa
628	Burgo de Ebro, El	50	Saragossa
634	Buste, El	50	Saragossa
649	Cabañas de Ebro	50	Saragossa
652	Cabolafuente	50	Saragossa
665	Cadrete	50	Saragossa
671	Calatayud	50	Saragossa
687	Calatorao	50	Saragossa
690	Calcena	50	Saragossa
704	Calmarza	50	Saragossa
711	Campillo de Aragón	50	Saragossa
726	Carenas	50	Saragossa
732	Cariñena	50	Saragossa
747	Caspe	50	Saragossa
750	Castejón de Alarba	50	Saragossa
763	Castejón de las Armas	50	Saragossa
779	Castejón de Valdejasa	50	Saragossa
785	Castiliscar	50	Saragossa
798	Cervera de la Cañada	50	Saragossa
802	Cerveruela	50	Saragossa
819	Cetina	50	Saragossa
824	Cimballa	50	Saragossa
830	Cinco Olivas	50	Saragossa
845	Clarés de Ribota	50	Saragossa
858	Codo	50	Saragossa
861	Codos	50	Saragossa
877	Contamina	50	Saragossa
883	Cosuenda	50	Saragossa
896	Cuarte de Huerva	50	Saragossa
900	Cubel	50	Saragossa
917	Cuerlas, Las	50	Saragossa
922	Chiprana	50	Saragossa
938	Chodes	50	Saragossa
943	Daroca	50	Saragossa
956	Ejea de los Caballeros	50	Saragossa
969	Embid de Ariza	50	Saragossa
981	Encinacorba	50	Saragossa
994	Épila	50	Saragossa
1008	Erla	50	Saragossa
1015	Escatrón	50	Saragossa
1020	Fabara	50	Saragossa
1041	Farlete	50	Saragossa
1054	Fayón	50	Saragossa
1067	Fayos, Los	50	Saragossa
1073	Figueruelas	50	Saragossa
1089	Fombuena	50	Saragossa
1092	Frago, El	50	Saragossa
1106	Frasno, El	50	Saragossa
1113	Fréscano	50	Saragossa
1134	Fuendejalón	50	Saragossa
1149	Fuendetodos	50	Saragossa
1152	Fuentes de Ebro	50	Saragossa
1165	Fuentes de Jiloca	50	Saragossa
1171	Gallocanta	50	Saragossa
1187	Gallur	50	Saragossa
1190	Gelsa	50	Saragossa
1204	Godojos	50	Saragossa
1211	Gotor	50	Saragossa
1226	Grisel	50	Saragossa
1232	Grisén	50	Saragossa
1247	Herrera de los Navarros	50	Saragossa
1250	Ibdes	50	Saragossa
1263	Illueca	50	Saragossa
1285	Isuerre	50	Saragossa
1298	Jaraba	50	Saragossa
1302	Jarque de Moncayo	50	Saragossa
1319	Jaulín	50	Saragossa
1324	Joyosa, La	50	Saragossa
1330	Lagata	50	Saragossa
1345	Langa del Castillo	50	Saragossa
1358	Layana	50	Saragossa
1361	Lécera	50	Saragossa
1377	Leciñena	50	Saragossa
1383	Lechón	50	Saragossa
1396	Letux	50	Saragossa
1400	Litago	50	Saragossa
1417	Lituénigo	50	Saragossa
1422	Lobera de Onsella	50	Saragossa
1438	Longares	50	Saragossa
1443	Longás	50	Saragossa
1469	Lucena de Jalón	50	Saragossa
1475	Luceni	50	Saragossa
1481	Luesia	50	Saragossa
1494	Luesma	50	Saragossa
1507	Lumpiaque	50	Saragossa
1514	Luna	50	Saragossa
1529	Maella	50	Saragossa
1535	Magallón	50	Saragossa
1540	Mainar	50	Saragossa
1553	Malanquilla	50	Saragossa
1566	Maleján	50	Saragossa
1572	Malón	50	Saragossa
1591	Maluenda	50	Saragossa
1605	Mallén	50	Saragossa
1612	Manchones	50	Saragossa
1627	Mara	50	Saragossa
1633	María de Huerva	50	Saragossa
1648	Mediana de Aragón	50	Saragossa
1651	Mequinenza	50	Saragossa
1664	Mesones de Isuela	50	Saragossa
1670	Mezalocha	50	Saragossa
1686	Mianos	50	Saragossa
1699	Miedes de Aragón	50	Saragossa
1703	Monegrillo	50	Saragossa
1710	Moneva	50	Saragossa
1725	Monreal de Ariza	50	Saragossa
1731	Monterde	50	Saragossa
1746	Montón	50	Saragossa
1759	Morata de Jalón	50	Saragossa
1762	Morata de Jiloca	50	Saragossa
1778	Morés	50	Saragossa
1784	Moros	50	Saragossa
1797	Moyuela	50	Saragossa
1801	Mozota	50	Saragossa
1818	Muel	50	Saragossa
1823	Muela, La	50	Saragossa
1839	Munébrega	50	Saragossa
1844	Murero	50	Saragossa
1857	Murillo de Gállego	50	Saragossa
1860	Navardún	50	Saragossa
1876	Nigüella	50	Saragossa
1882	Nombrevilla	50	Saragossa
1895	Nonaspe	50	Saragossa
1909	Novallas	50	Saragossa
1916	Novillas	50	Saragossa
1921	Nuévalos	50	Saragossa
1937	Nuez de Ebro	50	Saragossa
1942	Olvés	50	Saragossa
1955	Orcajo	50	Saragossa
1968	Orera	50	Saragossa
1974	Orés	50	Saragossa
1980	Oseja	50	Saragossa
1993	Osera de Ebro	50	Saragossa
2007	Paniza	50	Saragossa
2014	Paracuellos de Jiloca	50	Saragossa
2029	Paracuellos de la Ribera	50	Saragossa
2035	Pastriz	50	Saragossa
2040	Pedrola	50	Saragossa
2053	Pedrosas, Las	50	Saragossa
2066	Perdiguera	50	Saragossa
2072	Piedratajada	50	Saragossa
2088	Pina de Ebro	50	Saragossa
2091	Pinseque	50	Saragossa
2105	Pintanos, Los	50	Saragossa
2112	Plasencia de Jalón	50	Saragossa
2127	Pleitas	50	Saragossa
2133	Plenas	50	Saragossa
2148	Pomer	50	Saragossa
2151	Pozuel de Ariza	50	Saragossa
2164	Pozuelo de Aragón	50	Saragossa
2170	Pradilla de Ebro	50	Saragossa
2186	Puebla de Albortón	50	Saragossa
2199	Puebla de Alfindén, La	50	Saragossa
2203	Puendeluna	50	Saragossa
2210	Purujosa	50	Saragossa
2225	Quinto	50	Saragossa
2231	Remolinos	50	Saragossa
2246	Retascón	50	Saragossa
2259	Ricla	50	Saragossa
2278	Romanos	50	Saragossa
2284	Rueda de Jalón	50	Saragossa
2297	Ruesca	50	Saragossa
2301	Sádaba	50	Saragossa
2318	Salillas de Jalón	50	Saragossa
2323	Salvatierra de Esca	50	Saragossa
2339	Samper del Salz	50	Saragossa
2344	San Martín de la Virgen de Moncayo	50	Saragossa
2357	San Mateo de Gállego	50	Saragossa
2360	Santa Cruz de Grío	50	Saragossa
2376	Santa Cruz de Moncayo	50	Saragossa
2382	Santa Eulalia de Gállego	50	Saragossa
2395	Santed	50	Saragossa
2409	Sástago	50	Saragossa
2416	Sabiñán	50	Saragossa
2421	Sediles	50	Saragossa
2437	Sestrica	50	Saragossa
2442	Sierra de Luna	50	Saragossa
2455	Sigüés	50	Saragossa
2468	Sisamón	50	Saragossa
2474	Sobradiel	50	Saragossa
2480	Sos del Rey Católico	50	Saragossa
2493	Tabuenca	50	Saragossa
2506	Talamantes	50	Saragossa
2513	Tarazona	50	Saragossa
2528	Tauste	50	Saragossa
2534	Terrer	50	Saragossa
2549	Tierga	50	Saragossa
2552	Tobed	50	Saragossa
2565	Torralba de los Frailes	50	Saragossa
2571	Torralba de Ribota	50	Saragossa
2587	Torralbilla	50	Saragossa
2590	Torrehermosa	50	Saragossa
2604	Torrelapaja	50	Saragossa
2611	Torrellas	50	Saragossa
2626	Torres de Berrellén	50	Saragossa
2632	Torrijo de la Cañada	50	Saragossa
2647	Tosos	50	Saragossa
2650	Trasmoz	50	Saragossa
